9546890,1,510271,1415380745,21/02/2015,22/02/2015,1
9545852,27,,1415380736,14/11/2014,17/11/2014,3
9546434,11,42,1415380719,14/11/2014,17/11/2014,3
9546502,10,8,1415380704,14/11/2014,17/11/2014,3
9546696,0,,1415380693,04/12/2014,07/12/2014,3
9545544,33,,1415380683,04/12/2014,07/12/2014,3
9545946,21,272,1415380567,12/12/2014,13/12/2014,1
9545792,26,,1415380555,04/12/2014,07/12/2014,3
9545354,37,14,1415380552,14/11/2014,17/11/2014,3
9544440,58,110,1415380546,27/12/2014,29/12/2014,2
9546340,10,448,1415380542,14/11/2014,17/11/2014,3
9546808,0,332,1415380532,14/11/2014,17/11/2014,3
9546672,2,13476,1415380453,12/12/2014,13/12/2014,1
9546702,0,44,1415380376,14/11/2014,17/11/2014,3
9546654,0,,1415380342,04/12/2014,07/12/2014,3
9546334,0,,1415380299,14/11/2014,17/11/2014,3
9546448,4,,1415380242,04/12/2014,07/12/2014,3
9545974,3,,1415380197,14/11/2014,17/11/2014,3
9546000,13,812,1415380126,12/12/2014,13/12/2014,1
9544582,47,250,1415380066,12/12/2014,13/12/2014,1
9546488,0,,1415380053,04/12/2014,07/12/2014,3
9545320,9,13516,1415380051,12/12/2014,13/12/2014,1
9546516,0,,1415380049,14/11/2014,17/11/2014,3
9546316,3,1044,1415380047,14/11/2014,17/11/2014,3
9545768,17,148,1415380040,14/11/2014,17/11/2014,3
9546388,2,161703,1415380028,29/11/2014,01/12/2014,-28
9546346,2,,1415379990,04/12/2014,07/12/2014,3
9546172,4,14,1415379947,12/12/2014,13/12/2014,1
9546066,5,,1415379918,04/12/2014,07/12/2014,3
9545004,34,70,1415379903,12/12/2014,13/12/2014,1
9465246,49,82,1415379901,22/12/2014,24/12/2014,2
9541528,53,192,1415379898,29/11/2014,01/12/2014,-28
9546372,0,,1415379897,04/12/2014,07/12/2014,3
9545510,21,96177,1415379886,14/11/2014,17/11/2014,3
9545828,14,,1415379876,14/11/2014,17/11/2014,3
9545996,7,11390,1415379789,12/12/2014,13/12/2014,1
9546296,0,,1415379782,14/11/2014,17/11/2014,3
9544968,23,8,1415379754,08/11/2014,09/11/2014,1
9545954,0,,1415379699,14/11/2014,17/11/2014,3
9546082,3,8,1415379688,14/11/2014,17/11/2014,3
9544498,12,,1415379618,01/12/2014,04/12/2014,3
9545748,2,420,1415379600,29/11/2014,01/12/2014,-28
9546028,1,444,1415379589,12/12/2014,13/12/2014,1
9546144,0,112,1415379554,13/11/2014,14/11/2014,1
9544678,35,,1415379532,14/11/2014,17/11/2014,3
9545804,5,8,1415379406,14/11/2014,17/11/2014,3
9314484,5,Homepage,1415379378,,,0
9545618,5,15150,1415379353,12/12/2014,13/12/2014,1
9545870,4,154,1415379345,14/11/2014,17/11/2014,3
9545832,0,595386,1415379273,23/11/2014,25/11/2014,2
9545732,4,,1415379144,14/11/2014,17/11/2014,3
9545302,15,,1415379143,01/12/2014,04/12/2014,3
9544988,10,,1415379118,04/12/2014,07/12/2014,3
9544802,16,,1415379059,04/12/2014,07/12/2014,3
9545070,18,162201,1415379047,12/12/2014,13/12/2014,1
9543572,54,110,1415379006,12/12/2014,13/12/2014,1
9245318,2,444,1415378980,05/12/2014,06/12/2014,1
9545540,3,410867,1415378958,14/11/2014,17/11/2014,3
9545498,5,335723,1415378944,12/12/2014,13/12/2014,1
9545490,6,,1415378929,04/12/2014,07/12/2014,3
9545554,3,512689,1415378841,12/12/2014,13/12/2014,1
9235714,19,Homepage,1415378834,,,0
9545508,4,,1415378823,01/12/2014,04/12/2014,3
9545128,9,,1415378782,04/12/2014,07/12/2014,3
9545284,9,14,1415378766,14/11/2014,17/11/2014,3
9545382,2,488,1415378702,08/11/2014,10/11/2014,2
9545264,6,38,1415378665,14/11/2014,17/11/2014,3
9200210,27,1130,1415378646,1/11/2014,2/11/2014,1
9544418,21,42,1415378605,12/12/2014,13/12/2014,1
9545444,2,,1415378578,14/11/2014,17/11/2014,3
9545492,0,144,1415378531,14/11/2014,17/11/2014,3
9545272,2,94,1415378524,29/11/2014,01/12/2014,-28
9487176,0,,1415378428,01/12/2014,04/12/2014,3
9545326,0,,1415378335,01/12/2014,04/12/2014,3
9545348,0,335723,1415378312,12/12/2014,13/12/2014,1
9544408,13,14,1415378244,14/11/2014,17/11/2014,3
9545256,0,591002,1415378161,14/11/2014,17/11/2014,3
9545156,0,11570,1415378086,16/12/2014,18/12/2014,2
9449586,7,,1415378031,12/11/2014,15/11/2014,3
9540390,32,336671,1415378007,14/11/2014,17/11/2014,3
9544960,0,,1415377980,04/12/2014,07/12/2014,3
9450290,17,402,1415377959,27/11/2014,29/11/2014,2
9544380,0,14,1415377930,14/11/2014,17/11/2014,3
9544890,4,14,1415377919,14/11/2014,17/11/2014,3
9544120,0,726,1415377876,12/12/2014,13/12/2014,1
9544330,18,23571,1415377846,14/11/2014,17/11/2014,3
9543796,29,516883,1415377824,14/11/2014,17/11/2014,3
9544312,16,42,1415377805,14/11/2014,17/11/2014,3
9544950,0,,1415377777,12/12/2014,13/12/2014,1
9544804,3,,1415377729,04/12/2014,07/12/2014,3
9544356,8,410867,1415377723,14/11/2014,17/11/2014,3
9544264,17,942,1415377722,14/11/2014,17/11/2014,3
9544150,18,8,1415377679,14/11/2014,17/11/2014,3
9543892,25,244,1415377646,12/12/2014,13/12/2014,1
9544724,2,352,1415377632,07/11/2014,08/11/2014,1
9448616,14,,1415377606,12/11/2014,15/11/2014,3
9544584,6,,1415377585,01/12/2014,04/12/2014,3
9544848,1,,1415377585,04/12/2014,07/12/2014,3
9544170,3,,1415377547,14/11/2014,17/11/2014,3
9543054,31,512,1415377354,09/11/2014,10/11/2014,1
9544346,2,,1415377231,04/12/2014,07/12/2014,3
9280858,12,292,1415377013,23/11/2014,25/11/2014,2
9542932,28,286,1415376835,08/11/2014,09/11/2014,1
9263836,54,1110,1415376779,08/11/2014,11/11/2014,3
9541734,0,,1415376685,01/12/2014,04/12/2014,3
9543096,27,30,1415376659,15/11/2014,16/11/2014,1
9544096,2,13048,1415376555,12/12/2014,13/12/2014,1
9543782,3,662,1415376543,14/11/2014,17/11/2014,3
9543550,2,,1415376523,04/12/2014,07/12/2014,3
9543126,25,,1415376463,14/11/2014,17/11/2014,3
9542898,22,62,1415376447,14/11/2014,17/11/2014,3
9543878,0,898,1415376400,29/11/2014,01/12/2014,-28
9543244,20,10852,1415376369,12/12/2014,13/12/2014,1
9544090,0,11764,1415376331,12/12/2014,13/12/2014,1
9516168,22,14,1415376325,12/12/2014,13/12/2014,1
9543310,16,14,1415376265,14/11/2014,17/11/2014,3
9543556,8,,1415376245,04/12/2014,07/12/2014,3
9534892,0,40,1415376226,14/11/2014,17/11/2014,3
9543700,1,,1415376184,08/11/2014,09/11/2014,1
9543648,0,,1415376079,04/12/2014,07/12/2014,3
9543722,0,,1415375929,04/12/2014,07/12/2014,3
9543262,11,515755,1415375883,12/12/2014,13/12/2014,1
9539404,47,,1415375852,04/12/2014,07/12/2014,3
9543376,6,444,1415375844,29/11/2014,01/12/2014,-28
9395338,35,422,1415375836,11/11/2014,14/11/2014,3
9543250,6,730,1415375746,29/11/2014,01/12/2014,-28
9542732,17,,1415375705,10/11/2014,11/11/2014,1
9543240,6,8,1415375697,14/11/2014,17/11/2014,3
9542042,36,,1415375697,14/11/2014,17/11/2014,3
9450362,8,20510,1415375668,10/12/2014,11/12/2014,1
9541126,1,,1415375619,04/12/2014,07/12/2014,3
9543178,6,,1415375469,07/11/2014,08/11/2014,1
9536756,14,512,1415375402,27/12/2014,28/12/2014,1
9542216,28,,1415375378,14/11/2014,17/11/2014,3
9542318,20,,1415375197,04/12/2014,07/12/2014,3
9542996,6,,1415375101,04/12/2014,07/12/2014,3
9226600,10,Homepage,1415375046,,,0
9542136,0,,1415374977,04/12/2014,07/12/2014,3
9541896,24,,1415374932,04/12/2014,07/12/2014,3
9542808,4,161689,1415374842,29/11/2014,01/12/2014,-28
9542846,0,16976,1415374717,15/11/2014,19/11/2014,4
9542660,0,150,1415374716,14/11/2014,17/11/2014,3
9542714,0,,1415374680,14/11/2014,17/11/2014,3
9503158,13,488,1415374603,13/11/2014,16/11/2014,3
9542456,5,486791,1415374601,14/11/2014,17/11/2014,3
9541478,33,,1415374521,14/11/2014,17/11/2014,3
9540538,8,188,1415374505,08/11/2014,09/11/2014,1
9541498,32,604336,1415374492,14/11/2014,17/11/2014,3
9542704,3,,1415374481,04/12/2014,07/12/2014,3
9541312,36,,1415374454,01/12/2014,04/12/2014,3
9542782,0,,1415374452,04/12/2014,07/12/2014,3
9542756,0,,1415374405,04/12/2014,07/12/2014,3
9481612,4,,1415374381,01/12/2014,04/12/2014,3
9542580,3,,1415374329,01/12/2014,04/12/2014,3
9542478,6,8,1415374317,14/11/2014,17/11/2014,3
9351564,38,44,1415374299,08/11/2014,09/11/2014,1
9363636,52,42,1415374293,27/11/2014,30/11/2014,3
9542648,0,434651,1415374250,12/12/2014,13/12/2014,1
9542458,0,8,1415374200,14/11/2014,17/11/2014,3
9542576,1,,1415374150,14/11/2014,17/11/2014,3
9542466,1,54,1415374071,29/11/2014,01/12/2014,-28
9542480,0,,1415374047,04/12/2014,07/12/2014,3
9540834,26,,1415374037,04/12/2014,07/12/2014,3
9540792,40,38,1415374023,14/11/2014,17/11/2014,3
9447996,16,,1415373991,01/12/2014,04/12/2014,3
9542380,0,,1415373805,14/11/2014,17/11/2014,3
9541826,0,,1415373757,14/11/2014,17/11/2014,3
9541428,18,,1415373742,04/12/2014,07/12/2014,3
9534430,3,,1415373676,01/12/2014,04/12/2014,3
9541908,0,14,1415373665,17/11/2014,20/11/2014,3
9541602,9,14,1415373644,14/11/2014,17/11/2014,3
9540472,1,,1415373598,08/11/2014,09/11/2014,1
9541812,8,,1415373584,04/12/2014,07/12/2014,3
9541724,9,,1415373430,04/12/2014,07/12/2014,3
9542028,2,110,1415373419,12/12/2014,13/12/2014,1
9541670,10,240,1415373412,14/11/2014,17/11/2014,3
9541110,17,,1415373404,01/12/2014,04/12/2014,3
9541270,0,882,1415373392,27/11/2014,30/11/2014,3
9541608,10,,1415373328,14/11/2014,17/11/2014,3
9540500,14,18,1415373286,08/11/2014,09/11/2014,1
9541946,0,806,1415373183,29/11/2014,01/12/2014,-28
9541760,2,42,1415373168,07/11/2014,09/11/2014,2
9541730,3,491131,1415373102,12/12/2014,13/12/2014,1
9541808,0,16980,1415373022,12/12/2014,13/12/2014,1
9540950,19,14,1415372973,14/11/2014,17/11/2014,3
9541626,0,,1415372861,14/11/2014,17/11/2014,3
9536554,4,688,1415372821,29/11/2014,01/12/2014,-28
9536410,9,,1415372813,04/12/2014,07/12/2014,3
9527476,0,874,1415372801,09/12/2014,10/12/2014,1
9541582,0,,1415372800,14/11/2014,17/11/2014,3
9541610,1,11570,1415372797,12/12/2014,13/12/2014,1
9540908,6,,1415372723,01/12/2014,04/12/2014,3
9541206,5,242,1415372692,12/12/2014,13/12/2014,1
9537918,15,480,1415372492,14/11/2014,17/11/2014,3
9540442,24,,1415372380,04/12/2014,07/12/2014,3
9539406,44,,1415372379,04/12/2014,07/12/2014,3
9536682,41,20,1415372330,14/11/2014,17/11/2014,3
9494918,5,154,1415372260,13/11/2014,16/11/2014,3
9540050,31,,1415372211,04/12/2014,07/12/2014,3
9541216,0,154,1415372202,12/12/2014,13/12/2014,1
9540634,12,,1415372174,01/12/2014,04/12/2014,3
9540238,25,,1415372147,04/12/2014,07/12/2014,3
9489692,0,11816,1415372145,11/12/2014,12/12/2014,1
9540724,9,,1415372139,14/11/2014,17/11/2014,3
9540058,0,13336,1415372132,12/12/2014,13/12/2014,1
9540944,6,14,1415372062,12/12/2014,13/12/2014,1
9541118,0,,1415371956,04/12/2014,07/12/2014,3
9540804,9,598,1415371952,14/11/2014,17/11/2014,3
9539054,45,416,1415371789,12/12/2014,13/12/2014,1
9536062,49,386,1415371782,08/11/2014,09/11/2014,1
9393100,3,"Ganpatipule, Maharashtra, India",1415371734,28/12/2014,30/12/2014,2
9282760,13,30,1415371658,08/11/2014,11/11/2014,3
9540038,21,154,1415371604,14/11/2014,17/11/2014,3
9539358,1,192,1415371599,29/11/2014,01/12/2014,-28
9540546,6,,1415371466,04/12/2014,07/12/2014,3
9540162,5,588,1415371360,29/11/2014,01/12/2014,-28
9540510,0,510467,1415371355,12/12/2014,13/12/2014,1
9540712,0,,1415371290,04/12/2014,07/12/2014,3
9540654,0,110,1415371207,14/11/2014,17/11/2014,3
9453998,9,6040,1415371185,22/11/2014,27/11/2014,5
9314214,48,114,1415371141,27/11/2014,30/11/2014,3
9539548,25,40,1415371112,14/11/2014,17/11/2014,3
9534608,3,,1415371057,04/12/2014,07/12/2014,3
9321650,7,544265,1415371033,17/11/2014,20/11/2014,3
9539526,24,,1415371033,14/11/2014,17/11/2014,3
9540488,0,,1415371015,04/12/2014,07/12/2014,3
9533652,30,,1415371000,14/11/2014,17/11/2014,3
9536336,16,,1415370943,14/11/2014,17/11/2014,3
9540476,0,832,1415370942,21/11/2014,22/11/2014,1
9537802,20,886,1415370936,14/11/2014,17/11/2014,3
9540392,0,,1415370936,14/11/2014,17/11/2014,3
9539778,9,20510,1415370909,29/11/2014,01/12/2014,-28
9538796,2,94,1415370905,29/11/2014,01/12/2014,-28
9540094,8,128517,1415370834,12/12/2014,13/12/2014,1
9540170,5,10788,1415370802,14/11/2014,15/11/2014,1
9538012,54,,1415370780,14/11/2014,17/11/2014,3
9530552,4,396,1415370764,08/11/2014,09/11/2014,1
9539946,9,,1415370743,04/12/2014,07/12/2014,3
9540132,0,20918,1415370685,12/12/2014,13/12/2014,1
9539882,9,,1415370613,04/12/2014,07/12/2014,3
9539742,12,406,1415370610,14/11/2014,17/11/2014,3
9540028,0,,1415370566,04/12/2014,07/12/2014,3
9539930,7,48,1415370522,12/12/2014,13/12/2014,1
9539818,10,,1415370496,04/12/2014,07/12/2014,3
9538752,33,,1415370483,04/12/2014,07/12/2014,3
9539814,7,12520,1415370328,25/12/2014,27/12/2014,2
9538770,27,110,1415370291,14/11/2014,17/11/2014,3
9539976,0,532,1415370204,29/11/2014,01/12/2014,-28
9539908,0,8,1415370041,14/11/2014,17/11/2014,3
9539784,2,255345,1415369991,14/11/2014,17/11/2014,3
9539790,0,257421,1415369868,12/12/2014,13/12/2014,1
9539388,3,,1415369860,14/11/2014,17/11/2014,3
9539340,4,,1415369798,14/11/2014,17/11/2014,3
9538838,0,,1415369735,04/12/2014,07/12/2014,3
9539264,7,,1415369699,14/11/2014,17/11/2014,3
9495878,8,,1415369679,02/12/2014,04/12/2014,2
9539532,0,428,1415369669,14/11/2014,17/11/2014,3
9539400,1,30,1415369604,15/11/2014,16/11/2014,1
9537268,51,1048,1415369536,29/11/2014,01/12/2014,-28
9539106,1,,1415369432,01/12/2014,04/12/2014,3
9539392,0,,1415369390,14/11/2014,17/11/2014,3
9499364,0,385849,1415369322,11/12/2014,12/12/2014,1
9536946,51,,1415369256,04/12/2014,07/12/2014,3
9539010,5,,1415369225,14/11/2014,17/11/2014,3
9535200,28,,1415369207,14/11/2014,17/11/2014,3
9539124,2,513079,1415369196,14/11/2014,17/11/2014,3
9536784,49,,1415369175,14/11/2014,17/11/2014,3
9539026,4,,1415369173,04/12/2014,07/12/2014,3
9539028,0,,1415369163,14/11/2014,17/11/2014,3
9539180,0,26,1415369148,14/11/2014,17/11/2014,3
9538786,8,,1415369132,04/12/2014,07/12/2014,3
9538476,0,272,1415369112,14/11/2014,17/11/2014,3
9538990,1,,1415369086,04/12/2014,07/12/2014,3
9501404,12,,1415369042,13/11/2014,16/11/2014,3
9283400,15,449451,1415369008,27/11/2014,30/11/2014,3
9537432,38,,1415368973,04/12/2014,07/12/2014,3
9536848,0,406,1415368870,14/11/2014,17/11/2014,3
9538400,10,62,1415368831,29/11/2014,01/12/2014,-28
9538678,5,240,1415368758,14/11/2014,17/11/2014,3
9538640,5,536,1415368716,14/11/2014,17/11/2014,3
9538552,6,,1415368587,04/12/2014,07/12/2014,3
9538450,0,,1415368563,04/12/2014,07/12/2014,3
9538602,3,704,1415368469,12/12/2014,13/12/2014,1
9538656,0,,1415368390,01/12/2014,04/12/2014,3
9537966,15,11390,1415368328,12/12/2014,13/12/2014,1
9537376,19,,1415368316,04/12/2014,07/12/2014,3
9537968,3,58,1415368304,14/11/2014,17/11/2014,3
9538098,10,,1415368255,04/12/2014,07/12/2014,3
9403080,8,384851,1415368203,09/12/2014,10/12/2014,1
9537882,10,82,1415368199,27/12/2014,29/12/2014,2
9537964,8,,1415368190,04/12/2014,07/12/2014,3
9535990,55,,1415368088,04/12/2014,07/12/2014,3
9538294,1,,1415367989,14/11/2014,17/11/2014,3
9537608,11,,1415367938,14/11/2014,17/11/2014,3
9538304,0,,1415367918,14/11/2014,17/11/2014,3
9535960,52,30,1415367877,05/12/2014,07/12/2014,2
9536188,18,590,1415367838,02/12/2014,05/12/2014,3
9537242,5,216,1415367827,04/12/2014,07/12/2014,3
9537850,8,,1415367764,14/11/2014,17/11/2014,3
9538132,0,,1415367746,04/12/2014,07/12/2014,3
9538048,0,30,1415367663,14/11/2014,17/11/2014,3
9538028,0,44,1415367646,29/11/2014,01/12/2014,-28
9537060,12,,1415367613,04/12/2014,07/12/2014,3
9538052,0,,1415367563,14/11/2014,17/11/2014,3
9537836,2,882,1415367525,14/11/2014,17/11/2014,3
9537556,3,,1415367436,04/12/2014,07/12/2014,3
9535338,30,410,1415367366,04/12/2014,07/12/2014,3
9537546,6,,1415367345,04/12/2014,07/12/2014,3
9537342,5,30,1415367340,12/12/2014,13/12/2014,1
9535212,51,16926,1415367299,29/11/2014,01/12/2014,-28
9340884,16,1066,1415367297,10/11/2014,13/11/2014,3
9236724,2,Homepage,1415367280,,,0
9383972,14,402,1415367246,26/11/2014,28/11/2014,2
9536436,10,,1415367225,04/12/2014,07/12/2014,3
9537826,0,,1415367178,14/11/2014,17/11/2014,3
9536230,2,,1415367134,14/11/2014,17/11/2014,3
9536826,6,,1415367125,01/12/2014,04/12/2014,3
9537436,4,526,1415367111,29/11/2014,01/12/2014,-28
9501544,9,14,1415367093,11/12/2014,12/12/2014,1
9537188,12,11390,1415367048,12/12/2014,13/12/2014,1
9537522,4,,1415366945,14/11/2014,17/11/2014,3
9537570,0,,1415366882,14/11/2014,17/11/2014,3
9537490,3,518573,1415366877,12/12/2014,13/12/2014,1
9536044,5,,1415366862,04/12/2014,07/12/2014,3
9535684,46,,1415366854,04/12/2014,07/12/2014,3
9537594,0,,1415366853,14/11/2014,17/11/2014,3
9534386,13,,1415366839,14/11/2014,17/11/2014,3
9537040,10,428,1415366774,14/11/2014,17/11/2014,3
9536720,0,,1415366767,04/12/2014,07/12/2014,3
9536218,21,,1415366732,14/11/2014,17/11/2014,3
9537052,3,684,1415366684,14/11/2014,17/11/2014,3
9536894,0,14,1415366614,29/11/2014,01/12/2014,-28
9419532,36,,1415366601,01/12/2014,04/12/2014,3
9536588,0,,1415366581,14/11/2014,17/11/2014,3
9536474,20,,1415366512,04/12/2014,07/12/2014,3
9537116,1,12438,1415366359,12/12/2014,13/12/2014,1
9536964,4,14,1415366356,14/11/2014,16/11/2014,2
9353408,2,444,1415366340,10/11/2014,13/11/2014,3
9265132,5,40,1415366325,07/11/2014,10/11/2014,3
9537178,0,,1415366317,04/12/2014,07/12/2014,3
9537046,4,,1415366283,14/11/2014,17/11/2014,3
9537104,0,920,1415366177,12/12/2014,13/12/2014,1
9536704,6,30,1415366176,16/11/2014,19/11/2014,3
9535706,25,,1415366162,04/12/2014,07/12/2014,3
9535988,26,,1415366104,04/12/2014,07/12/2014,3
9536914,2,,1415366095,01/12/2014,04/12/2014,3
9215168,15,9988,1415366095,27/11/2014,30/11/2014,3
9536854,1,42,1415365963,09/11/2014,10/11/2014,1
9476378,0,,1415365877,13/11/2014,16/11/2014,3
9536892,0,483413,1415365874,12/12/2014,13/12/2014,1
9536608,5,,1415365828,14/11/2014,17/11/2014,3
9536852,0,,1415365806,14/11/2014,17/11/2014,3
9536646,0,13456,1415365577,19/11/2014,20/11/2014,1
9536486,3,,1415365526,04/12/2014,07/12/2014,3
9536476,3,956,1415365476,12/12/2014,13/12/2014,1
9535364,15,,1415365461,04/12/2014,07/12/2014,3
9536004,16,,1415365444,14/11/2014,17/11/2014,3
9535810,20,,1415365424,04/12/2014,07/12/2014,3
9209304,11,590,1415365384,07/11/2014,10/11/2014,3
9535642,20,9926,1415365293,12/12/2014,13/12/2014,1
9536446,2,,1415365275,01/12/2014,04/12/2014,3
9536408,0,200,1415365270,12/12/2014,13/12/2014,1
9536280,5,438,1415365221,14/11/2014,17/11/2014,3
9536108,0,452,1415365146,12/12/2014,13/12/2014,1
9535722,17,,1415365145,14/11/2014,17/11/2014,3
9535806,13,620,1415365089,09/11/2014,10/11/2014,1
9522504,0,110,1415365072,12/12/2014,13/12/2014,1
,0,,,,,0
SSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSAplSSSA,0,,16926:29/11/2014:01/12/2014,,,0
9536228,0,,1415364914,04/12/2014,07/12/2014,3
9534640,30,194,1415364776,10/01/2015,15/01/2015,5
9535886,6,,1415364775,14/11/2014,17/11/2014,3
9509500,16,,1415364771,01/12/2014,04/12/2014,3
9536130,0,,1415364769,04/12/2014,07/12/2014,3
9535998,3,14118,1415364715,12/12/2014,13/12/2014,1
9536006,0,,1415364603,14/11/2014,17/11/2014,3
9535964,0,,1415364512,04/12/2014,07/12/2014,3
lbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbol,0,,,,,0
,0,,,,,0
bolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolb,0,,,,,0
,0,,,,,0
olbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbo,0,,,,,0
,0,,,,,0
bolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbolbol,0,,16926:29/11/2014:01/12/2014,,,0
9535694,0,,1415364428,04/12/2014,07/12/2014,3
9535408,11,522307,1415364412,14/11/2014,17/11/2014,3
9535790,0,124333,1415364355,12/12/2014,13/12/2014,1
9535826,1,,1415364346,04/12/2014,07/12/2014,3
9519508,0,,1415364327,04/12/2014,07/12/2014,3
